,gender,age,age_o,race,race_o,samerace,importance_same_race,importance_same_religion,field,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_important,sincere_important,intelligence_important,funny_important,ambition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,interests_correlate,expected_happy_with_sd_people,like,decision
1425,1,0,0,2,0,0,0,0,184,0,1,0,0,0,0,0,1,1,1,0,0,3,4,4,4,2,3,3,3,2,2,0,3,0,1,3,2,3,3,0,3,2,0,2,3,4,4,0,4,3,2,1,0
1426,1,0,0,2,4,0,0,0,184,0,0,2,0,0,0,0,1,1,1,0,0,3,4,4,4,2,3,4,3,3,3,3,3,0,1,3,2,3,3,0,3,2,0,2,3,4,4,0,4,3,2,4,1
1427,1,0,1,2,2,1,0,0,184,0,0,0,0,0,0,0,1,1,1,0,0,3,4,4,4,2,4,4,4,4,4,3,3,0,1,3,2,3,3,0,3,2,0,2,3,4,4,0,4,4,2,3,1
1428,1,0,1,2,2,1,0,0,184,0,0,0,1,0,0,0,1,1,1,0,0,3,4,4,4,2,3,4,4,4,4,4,3,0,1,3,2,3,3,0,3,2,0,2,3,4,4,0,4,3,2,3,1
1429,1,0,1,0,2,0,0,0,80,0,0,1,0,0,0,0,0,1,0,0,1,2,4,3,4,3,3,4,3,3,3,3,0,0,0,4,4,4,0,0,0,3,2,3,4,4,4,2,1,4,2,3,1
1430,1,0,0,0,4,0,0,0,80,0,0,2,0,0,0,0,0,1,0,0,1,2,4,3,4,3,4,4,3,3,3,2,0,0,0,4,4,4,0,0,0,3,2,3,4,4,4,2,1,4,2,3,1
1431,1,1,1,2,2,1,1,2,80,0,0,1,0,0,0,0,0,0,0,0,1,3,4,3,3,3,2,2,3,3,3,1,1,1,3,3,3,4,3,0,1,2,2,3,4,3,3,1,2,3,2,3,1
1432,1,1,1,0,2,0,3,0,23,0,0,1,0,0,0,0,0,0,0,0,0,2,3,2,3,2,1,1,3,3,2,1,4,4,3,4,4,4,4,0,2,3,2,3,4,3,2,1,2,3,4,2,0
1435,1,1,0,0,0,1,3,0,23,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,2,1,2,2,2,1,3,4,4,3,4,4,4,4,0,2,3,2,3,4,3,2,1,2,3,4,2,0
1438,1,1,0,0,4,0,3,0,23,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,2,2,2,2,2,2,1,4,4,3,4,4,4,4,0,2,3,2,3,4,3,2,1,2,4,4,2,0
1439,1,1,2,0,3,0,3,0,23,0,1,0,0,0,0,0,0,0,0,0,0,2,3,2,3,2,1,3,2,3,2,3,4,4,3,4,4,4,4,0,2,3,2,3,4,3,2,1,2,3,4,2,0
1440,1,1,1,0,3,0,3,0,23,1,1,1,0,0,0,0,0,0,0,0,0,2,3,2,3,2,0,2,2,2,2,1,4,4,3,4,4,4,4,0,2,3,2,3,4,3,2,1,2,3,4,2,0
1441,1,1,1,0,2,0,3,0,23,0,1,0,0,0,0,0,0,0,0,0,0,2,3,2,3,2,1,3,3,2,3,2,4,4,3,4,4,4,4,0,2,3,2,3,4,3,2,1,2,3,4,2,0
1442,1,1,0,0,2,0,3,0,23,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,2,2,2,3,1,3,1,4,4,3,4,4,4,4,0,2,3,2,3,4,3,2,1,2,2,4,1,0
1443,1,1,0,0,2,0,3,0,23,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,2,3,2,3,2,2,1,4,4,3,4,4,4,4,0,2,3,2,3,4,3,2,1,2,3,4,2,0
1444,1,1,0,0,2,0,3,0,23,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,2,2,2,3,2,2,1,4,4,3,4,4,4,4,0,2,3,2,3,4,3,2,1,2,2,4,1,0
1445,1,1,1,0,2,0,3,0,23,1,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,2,3,3,2,2,3,3,4,4,3,4,4,4,4,0,2,3,2,3,4,3,2,1,2,2,4,3,0
1446,1,1,0,0,0,1,3,0,23,0,1,0,0,0,0,0,0,0,0,0,0,2,3,2,3,2,1,3,2,1,2,3,4,4,3,4,4,4,4,0,2,3,2,3,4,3,2,1,2,4,4,2,0
1447,1,1,0,0,4,0,3,0,23,0,0,2,0,0,0,0,0,0,0,0,0,2,3,2,3,2,3,3,3,2,2,2,4,4,3,4,4,4,4,0,2,3,2,3,4,3,2,1,2,3,4,3,0
1448,1,1,1,0,2,0,3,0,23,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,2,3,2,2,1,1,1,4,4,3,4,4,4,4,0,2,3,2,3,4,3,2,1,2,3,4,1,0
1449,1,1,1,0,2,0,3,0,23,0,0,0,1,0,0,0,0,0,0,0,0,2,3,2,3,2,2,3,3,2,2,2,4,4,3,4,4,4,4,0,2,3,2,3,4,3,2,1,2,2,4,1,0
1450,0,0,0,1,4,0,0,1,60,1,0,0,0,0,0,0,0,0,0,0,0,3,4,3,2,3,3,2,2,3,1,1,2,3,1,1,1,1,2,0,2,3,3,2,3,2,4,0,0,3,2,2,1
1451,0,0,0,1,0,0,0,1,60,2,0,0,0,0,0,0,0,0,0,0,0,3,4,3,2,3,3,3,2,2,2,1,2,3,1,1,1,1,2,0,2,3,3,2,3,2,4,0,0,2,2,3,1
1452,0,0,0,1,0,0,0,1,60,1,0,0,0,0,0,0,0,0,0,0,0,3,4,3,2,3,1,1,1,0,4,1,2,3,1,1,1,1,2,0,2,3,3,2,3,2,4,0,0,2,2,0,0
1453,0,0,0,1,2,0,0,1,60,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,2,3,3,2,2,2,2,1,2,3,1,1,1,1,2,0,2,3,3,2,3,2,4,0,0,2,2,2,0
1457,0,0,0,1,0,0,0,1,60,1,0,0,0,0,0,0,0,0,0,0,0,3,4,3,2,3,2,2,1,2,1,1,2,3,1,1,1,1,2,0,2,3,3,2,3,2,4,0,0,2,2,2,0
1458,0,0,0,2,0,0,3,4,61,2,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,4,3,3,3,1,2,3,2,4,3,2,1,1,3,3,2,2,2,2,2,4,1,2,2,3,0
1459,0,0,0,2,0,0,3,4,61,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,1,3,3,2,4,1,2,3,2,4,3,2,1,1,3,3,2,2,2,2,2,4,1,3,2,0,0
1460,0,0,0,3,2,0,2,0,176,0,0,0,0,0,0,2,0,0,0,0,0,3,4,4,4,4,2,3,3,4,3,2,3,2,3,4,4,4,2,2,4,3,2,4,4,4,4,3,3,4,1,3,1
1461,1,0,0,4,3,0,0,0,121,2,0,0,0,0,0,1,0,0,0,0,0,3,4,3,3,3,4,4,3,3,3,3,3,4,3,4,3,2,2,2,2,2,3,3,3,3,3,2,1,2,2,3,1
1462,1,0,0,0,3,0,1,2,19,2,0,0,0,0,0,2,0,0,0,0,0,3,3,3,3,3,2,1,2,2,3,3,4,4,3,3,1,0,2,1,2,0,3,0,3,3,3,3,2,1,2,2,0
1463,1,0,0,0,3,0,0,0,59,2,0,0,0,0,0,1,0,0,0,0,0,3,3,4,4,4,4,3,1,2,1,0,2,2,3,4,3,3,2,1,3,3,2,4,4,4,3,3,3,4,2,3,1
1465,1,0,0,2,1,0,0,0,146,0,0,0,0,0,0,1,1,1,0,0,0,3,3,4,4,3,2,3,3,0,2,0,4,3,3,3,2,1,2,1,2,0,3,0,2,3,3,2,4,2,0,1,0
1466,1,0,0,2,3,0,1,0,74,2,0,0,0,0,0,1,0,0,0,0,0,3,3,3,3,3,4,3,4,3,3,3,3,3,3,2,1,1,3,2,1,1,1,1,3,4,4,0,0,2,2,3,1
1468,1,0,0,0,2,0,1,0,47,1,0,0,1,0,0,1,0,0,0,0,0,1,2,1,2,2,3,2,4,2,3,0,2,0,2,2,2,2,1,2,1,3,3,2,3,3,2,2,1,3,2,0,0
1469,0,1,0,2,0,0,4,0,82,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,3,4,3,4,2,4,3,0,4,2,3,3,4,0,0,1,4,2,4,1,4,0,4,2,2,3,0
1470,0,1,1,2,2,1,4,0,82,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,3,3,3,3,3,3,3,0,4,2,3,3,4,0,0,1,4,2,4,1,4,0,4,3,2,3,0
1471,0,1,2,2,0,0,4,0,82,0,0,0,1,0,0,0,0,0,0,0,0,3,4,4,4,4,2,3,4,2,4,2,3,0,4,2,3,3,4,0,0,1,4,2,4,1,4,0,4,3,2,2,0
1472,0,1,1,2,2,1,4,0,82,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,3,4,4,4,4,3,3,0,4,2,3,3,4,0,0,1,4,2,4,1,4,0,4,2,2,4,1
1473,0,1,1,2,3,0,4,0,82,1,1,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,2,3,3,3,3,3,3,0,4,2,3,3,4,0,0,1,4,2,4,1,4,0,4,2,2,3,0
1474,0,0,0,0,0,1,3,2,70,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,3,3,3,3,3,2,3,3,3,2,3,4,3,4,1,1,2,1,3,3,4,4,3,2,2,2,3,0
1475,0,0,1,0,2,0,3,2,70,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,3,3,2,3,3,3,2,3,3,2,3,4,3,4,1,1,2,1,3,3,4,4,3,2,1,2,2,0
1476,0,0,2,0,0,1,3,2,70,0,0,0,1,0,0,0,0,0,0,0,0,2,3,3,3,3,2,2,2,2,2,3,3,3,2,3,4,3,4,1,1,2,1,3,3,4,4,3,2,3,2,3,0
1478,0,0,1,0,3,0,3,2,70,1,1,0,0,0,0,0,0,0,0,0,0,2,3,3,3,3,2,2,2,3,2,2,3,3,2,3,4,3,4,1,1,2,1,3,3,4,4,3,2,2,2,2,0
1480,0,0,1,2,2,1,3,4,129,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,4,3,3,3,3,1,1,3,4,2,3,2,2,3,2,4,2,3,3,3,3,2,3,3,1
1481,0,0,2,2,0,0,3,4,129,0,0,0,1,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,2,3,2,3,1,1,3,4,2,3,2,2,3,2,4,2,3,3,3,3,2,3,2,0
1482,0,0,1,2,2,1,3,4,129,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,4,4,4,4,3,3,1,1,3,4,2,3,2,2,3,2,4,2,3,3,3,3,2,3,3,1
1483,0,0,1,2,3,0,3,4,129,1,1,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,2,2,2,2,2,1,3,1,1,3,4,2,3,2,2,3,2,4,2,3,3,3,3,2,3,2,0
1484,1,0,1,0,2,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,3,3,3,4,3,4,3,2,0,3,3,1,1,0,1,3,1,3,0,4,4,4,3,1,2,3,3,1
1485,1,0,0,0,0,1,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,3,2,4,4,2,3,2,2,0,3,3,1,1,0,1,3,1,3,0,4,4,4,3,1,2,3,3,0
1486,1,0,0,0,2,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,3,4,4,4,3,3,3,2,0,3,3,1,1,0,1,3,1,3,0,4,4,4,3,1,2,3,4,1
1487,1,0,0,0,2,0,0,0,23,0,1,0,0,0,0,0,0,0,0,0,0,3,4,3,4,3,3,3,3,3,3,2,2,0,3,3,1,1,0,1,3,1,3,0,4,4,4,3,1,2,3,3,1
1489,1,1,0,2,0,0,4,2,142,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,1,3,3,4,3,0,3,0,4,3,2,2,0,2,3,3,4,1,4,0,4,2,0,1,2,0,0
1490,1,1,0,2,2,1,4,2,142,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,1,3,3,0,3,0,3,0,4,3,2,2,0,2,3,3,4,1,4,0,4,2,0,2,2,0,0
1491,1,1,0,2,2,1,4,2,142,0,1,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,1,2,2,0,3,0,3,0,4,3,2,2,0,2,3,3,4,1,4,0,4,2,0,1,2,0,0
1493,1,1,0,2,0,0,2,2,142,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,3,2,4,3,2,3,2,3,2,3,4,2,2,2,1,3,3,2,3,2,1,2,1,1,1,2,2,0
1496,1,1,0,3,0,0,1,1,142,0,0,0,0,0,0,1,1,0,0,0,0,3,4,3,3,2,2,4,4,4,2,2,4,4,1,4,2,2,3,1,3,1,3,4,4,3,4,2,2,2,1,3,1
1497,1,1,0,3,2,0,1,1,142,0,0,0,0,0,0,1,1,0,0,0,0,3,4,3,3,2,3,3,3,3,2,2,4,4,1,4,2,2,3,1,3,1,3,4,4,3,4,2,2,2,1,3,1
1499,0,0,0,2,2,1,0,1,177,0,0,0,0,0,0,0,0,1,1,0,0,4,4,4,4,3,1,2,2,1,2,1,2,2,2,2,2,2,2,4,3,2,2,2,2,2,3,2,2,3,3,1,0
1501,0,0,1,2,1,0,0,1,177,0,0,0,0,0,0,0,0,1,1,0,0,4,4,4,4,3,3,3,3,3,4,2,2,2,2,2,2,2,2,4,3,2,2,2,2,2,3,2,2,2,3,3,1
1503,0,0,1,2,0,0,0,1,177,0,0,0,0,0,0,0,0,1,1,0,0,4,4,4,4,3,3,4,4,3,3,2,2,2,2,2,2,2,2,4,3,2,2,2,2,2,3,2,2,1,3,3,1
1504,0,0,0,2,2,1,0,1,177,0,0,0,0,0,0,0,0,1,1,0,0,4,4,4,4,3,2,3,3,3,3,3,2,2,2,2,2,2,2,4,3,2,2,2,2,2,3,2,2,1,3,3,1
1505,0,0,1,2,2,1,0,1,177,1,1,1,0,0,0,0,0,1,1,0,0,4,4,4,4,3,3,4,4,3,2,2,2,2,2,2,2,2,2,4,3,2,2,2,2,2,3,2,2,1,3,3,1
1506,0,0,1,2,2,1,0,1,177,0,0,1,0,0,0,0,0,1,1,0,0,4,4,4,4,3,2,3,3,2,2,3,2,2,2,2,2,2,2,4,3,2,2,2,2,2,3,2,2,1,3,3,0
1507,0,0,0,2,4,0,0,1,177,1,0,0,1,0,0,0,0,1,1,0,0,4,4,4,4,3,3,2,2,3,4,2,2,2,2,2,2,2,2,4,3,2,2,2,2,2,3,2,2,1,3,2,0
1508,0,0,0,2,2,1,0,1,177,0,0,0,0,0,0,0,0,1,1,0,0,4,4,4,4,3,3,3,3,3,3,3,2,2,2,2,2,2,2,4,3,2,2,2,2,2,3,2,2,0,3,3,1
1509,0,0,0,2,0,0,0,1,177,0,0,0,0,0,0,0,0,1,1,0,0,4,4,4,4,3,2,4,4,4,4,4,2,2,2,2,2,2,2,4,3,2,2,2,2,2,3,2,2,1,3,4,1
1510,0,0,1,2,2,1,0,1,177,0,0,0,0,0,0,0,0,1,1,0,0,4,4,4,4,3,4,4,4,4,4,4,2,2,2,2,2,2,2,4,3,2,2,2,2,2,3,2,2,1,3,4,1
1511,0,0,1,2,0,0,0,1,177,0,1,0,0,0,0,0,0,1,1,0,0,4,4,4,4,3,1,3,3,4,3,3,2,2,2,2,2,2,2,4,3,2,2,2,2,2,3,2,2,1,3,4,0
1512,0,0,1,2,2,1,0,1,177,0,0,0,0,0,0,0,0,1,1,0,0,4,4,4,4,3,1,4,4,2,2,0,2,2,2,2,2,2,2,4,3,2,2,2,2,2,3,2,2,1,3,3,1
1513,0,0,1,2,2,1,0,1,177,0,0,1,0,0,0,0,0,1,1,0,0,4,4,4,4,3,3,3,3,3,3,3,2,2,2,2,2,2,2,4,3,2,2,2,2,2,3,2,2,2,3,3,1
1516,0,1,0,2,2,1,2,0,121,0,0,0,0,0,0,0,1,1,0,0,0,3,4,3,3,3,2,2,3,4,3,2,1,2,2,3,4,4,2,1,3,3,2,3,3,3,3,2,1,2,2,3,1
1517,0,1,0,2,2,1,2,0,121,0,0,0,0,0,0,0,1,1,0,0,0,3,4,3,3,3,4,3,4,3,4,3,1,2,2,3,4,4,2,1,3,3,2,3,3,3,3,2,1,4,2,3,1
1519,0,1,1,2,0,0,2,0,121,0,1,0,0,0,0,0,1,1,0,0,0,3,4,3,3,3,2,2,4,2,3,3,1,2,2,3,4,4,2,1,3,3,2,3,3,3,3,2,1,3,2,1,0
1520,0,1,1,2,2,1,2,0,121,0,0,0,0,0,0,0,1,1,0,0,0,3,4,3,3,3,3,4,4,3,3,3,1,2,2,3,4,4,2,1,3,3,2,3,3,3,3,2,1,3,2,4,1
1521,0,0,0,2,2,1,2,0,166,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,4,1,2,3,1,3,1,4,3,4,2,2,2,1,1,3,2,2,1,3,4,3,3,1,1,2,1,0
1524,0,0,0,2,2,1,2,0,166,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,4,3,3,3,4,3,4,4,3,4,2,2,2,1,1,3,2,2,1,3,4,3,3,1,3,2,4,1
1525,0,0,1,2,0,0,2,0,166,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,4,3,3,3,3,3,3,4,3,4,2,2,2,1,1,3,2,2,1,3,4,3,3,1,3,2,4,1
1526,0,0,0,2,2,1,2,0,166,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,4,2,3,3,3,3,3,4,3,4,2,2,2,1,1,3,2,2,1,3,4,3,3,1,2,2,3,0
1528,0,0,1,2,2,1,2,0,166,0,0,1,0,0,0,0,0,0,0,0,0,3,3,3,4,4,3,2,2,2,2,2,4,3,4,2,2,2,1,1,3,2,2,1,3,4,3,3,1,2,2,2,0
1530,0,0,0,2,2,1,2,0,166,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,4,2,3,3,3,3,3,4,3,4,2,2,2,1,1,3,2,2,1,3,4,3,3,1,3,2,2,0
1532,0,0,1,2,2,1,2,0,166,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,4,3,3,3,3,2,3,4,3,4,2,2,2,1,1,3,2,2,1,3,4,3,3,1,3,2,3,1
1533,0,0,1,2,0,0,2,0,166,0,1,0,0,0,0,0,0,0,0,0,0,3,3,3,4,4,2,3,3,2,3,2,4,3,4,2,2,2,1,1,3,2,2,1,3,4,3,3,1,2,2,2,0
1536,0,0,0,2,2,1,2,0,166,0,0,1,1,0,0,0,0,0,0,0,0,3,3,3,4,4,2,3,3,2,3,2,4,3,4,2,2,2,1,1,3,2,2,1,3,4,3,3,1,4,2,2,0
1537,0,0,0,2,2,1,4,3,162,0,0,0,0,0,0,0,0,1,0,0,0,2,2,3,4,3,3,4,4,3,4,3,0,0,0,4,4,2,0,0,0,3,4,4,4,2,3,4,0,3,2,3,0
1538,0,0,1,2,2,1,4,3,162,0,1,1,1,0,0,0,0,1,0,0,0,2,2,3,4,3,3,4,4,4,4,3,0,0,0,4,4,2,0,0,0,3,4,4,4,2,3,4,0,4,2,3,0
1539,0,0,1,2,1,0,4,3,162,0,0,0,0,0,0,0,0,1,0,0,0,2,2,3,4,3,3,4,3,4,3,2,0,0,0,4,4,2,0,0,0,3,4,4,4,2,3,4,0,2,2,3,0
1540,0,0,0,2,2,1,4,3,162,0,0,0,0,0,0,0,0,1,0,0,0,2,2,3,4,3,4,4,4,4,3,3,0,0,0,4,4,2,0,0,0,3,4,4,4,2,3,4,0,1,2,4,1
1541,0,0,1,2,0,0,4,3,162,0,0,0,0,0,0,0,0,1,0,0,0,2,2,3,4,3,4,4,4,3,4,3,0,0,0,4,4,2,0,0,0,3,4,4,4,2,3,4,0,3,2,3,0
1542,0,0,0,2,2,1,4,3,162,0,0,0,0,0,0,0,0,1,0,0,0,2,2,3,4,3,4,4,3,3,4,3,0,0,0,4,4,2,0,0,0,3,4,4,4,2,3,4,0,3,2,4,1
1543,0,0,1,2,2,1,4,3,162,1,1,1,0,0,0,0,0,1,0,0,0,2,2,3,4,3,4,4,4,4,3,4,0,0,0,4,4,2,0,0,0,3,4,4,4,2,3,4,0,2,2,4,1
1545,0,0,0,2,4,0,4,3,162,1,0,0,1,0,0,0,0,1,0,0,0,2,2,3,4,3,3,3,3,3,3,1,0,0,0,4,4,2,0,0,0,3,4,4,4,2,3,4,0,2,2,1,0
1546,0,0,0,2,2,1,4,3,162,0,0,0,0,0,0,0,0,1,0,0,0,2,2,3,4,3,4,4,4,3,3,1,0,0,0,4,4,2,0,0,0,3,4,4,4,2,3,4,0,1,2,3,0
1549,0,0,1,2,0,0,4,3,162,0,1,0,0,0,0,0,0,1,0,0,0,2,2,3,4,3,3,4,4,3,3,4,0,0,0,4,4,2,0,0,0,3,4,4,4,2,3,4,0,4,2,4,0
1550,0,0,1,2,2,1,4,3,162,0,0,0,0,0,0,0,0,1,0,0,0,2,2,3,4,3,4,4,4,3,3,2,0,0,0,4,4,2,0,0,0,3,4,4,4,2,3,4,0,3,2,3,0
1552,0,0,0,2,2,1,4,3,162,0,0,1,1,0,0,0,0,1,0,0,0,2,2,3,4,3,3,4,4,4,4,4,0,0,0,4,4,2,0,0,0,3,4,4,4,2,3,4,0,1,2,4,1
1553,0,2,1,2,2,1,0,3,45,1,1,1,0,0,0,0,0,0,0,0,0,3,3,3,3,3,4,4,4,4,3,3,2,0,2,2,3,3,1,0,1,3,3,3,3,2,3,3,1,3,2,4,1
1554,0,0,0,0,2,0,1,1,23,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,3,2,2,3,2,2,2,3,3,3,4,4,4,2,0,3,3,3,4,3,2,2,3,4,2,2,2,0
1558,0,0,1,0,0,1,1,1,23,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,3,2,2,2,2,2,1,3,3,3,4,4,4,2,0,3,3,3,4,3,2,2,3,4,2,2,2,0
1559,0,0,0,0,2,0,1,1,23,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,3,3,3,3,3,3,3,3,3,3,4,4,4,2,0,3,3,3,4,3,2,2,3,4,3,2,3,1
1560,0,0,1,0,2,0,1,1,23,1,1,1,0,0,0,0,0,0,0,0,0,3,3,3,4,3,2,3,3,2,2,2,3,3,3,4,4,4,2,0,3,3,3,4,3,2,2,3,4,3,2,2,0
1561,0,0,1,0,2,0,1,1,23,0,0,1,0,0,0,0,0,0,0,0,0,3,3,3,4,3,3,3,3,2,2,2,3,3,3,4,4,4,2,0,3,3,3,4,3,2,2,3,4,4,2,2,1
1562,0,0,0,0,4,0,1,1,23,1,0,0,1,0,0,0,0,0,0,0,0,3,3,3,4,3,3,3,3,2,3,3,3,3,3,4,4,4,2,0,3,3,3,4,3,2,2,3,4,2,2,3,1
1563,0,0,0,0,2,0,1,1,23,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,3,2,2,2,2,2,2,3,3,3,4,4,4,2,0,3,3,3,4,3,2,2,3,4,3,2,2,0
1564,0,0,0,0,0,1,1,1,23,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,3,1,3,3,1,1,1,3,3,3,4,4,4,2,0,3,3,3,4,3,2,2,3,4,3,2,1,0
1565,0,0,1,0,2,0,1,1,23,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,3,3,3,3,3,3,2,3,3,3,4,4,4,2,0,3,3,3,4,3,2,2,3,4,3,2,3,1
1566,0,0,1,0,0,1,1,1,23,0,1,0,0,0,0,0,0,0,0,0,0,3,3,3,4,3,1,3,3,1,2,1,3,3,3,4,4,4,2,0,3,3,3,4,3,2,2,3,4,3,2,2,0
1567,0,0,1,0,2,0,1,1,23,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,3,1,3,4,1,2,1,3,3,3,4,4,4,2,0,3,3,3,4,3,2,2,3,4,3,2,2,0
1568,0,0,1,0,2,0,1,1,23,0,0,1,0,0,0,0,0,0,0,0,0,3,3,3,4,3,3,4,4,4,3,3,3,3,3,4,4,4,2,0,3,3,3,4,3,2,2,3,4,2,2,4,1
1569,0,0,0,0,2,0,1,1,23,0,0,1,1,0,0,0,0,0,0,0,0,3,3,3,4,3,2,3,3,3,1,2,3,3,3,4,4,4,2,0,3,3,3,4,3,2,2,3,4,2,2,2,0
1570,0,1,0,0,2,0,3,1,23,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,3,1,3,3,0,2,0,3,1,2,4,4,4,2,0,0,3,4,4,4,2,3,4,3,2,2,0,0
1571,0,1,1,0,2,0,3,1,23,0,1,1,1,0,0,0,0,0,0,0,0,3,4,4,4,3,1,3,3,0,3,0,3,1,2,4,4,4,2,0,0,3,4,4,4,2,3,4,3,4,2,0,0
1573,0,1,0,0,2,0,3,1,23,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,3,2,3,3,2,2,0,3,1,2,4,4,4,2,0,0,3,4,4,4,2,3,4,3,2,2,1,0
1576,0,1,1,0,2,0,3,1,23,1,1,1,0,0,0,0,0,0,0,0,0,3,4,4,4,3,1,2,3,2,3,0,3,1,2,4,4,4,2,0,0,3,4,4,4,2,3,4,3,3,2,1,0
1577,0,1,1,0,2,0,3,1,23,0,0,1,0,0,0,0,0,0,0,0,0,3,4,4,4,3,2,3,2,0,2,0,3,1,2,4,4,4,2,0,0,3,4,4,4,2,3,4,3,4,2,0,0
1578,0,1,0,0,4,0,3,1,23,1,0,0,1,0,0,0,0,0,0,0,0,3,4,4,4,3,3,3,3,2,2,0,3,1,2,4,4,4,2,0,0,3,4,4,4,2,3,4,3,2,2,3,0
1580,0,1,0,0,0,1,3,1,23,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,3,0,3,3,1,0,0,3,1,2,4,4,4,2,0,0,3,4,4,4,2,3,4,3,3,2,2,0
1581,0,1,1,0,2,0,3,1,23,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,3,3,3,3,2,2,0,3,1,2,4,4,4,2,0,0,3,4,4,4,2,3,4,3,2,2,2,1
1582,0,1,1,0,0,1,3,1,23,0,1,0,0,0,0,0,0,0,0,0,0,3,4,4,4,3,1,3,3,1,3,0,3,1,2,4,4,4,2,0,0,3,4,4,4,2,3,4,3,4,2,1,0
1583,0,1,1,0,2,0,3,1,23,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,3,1,3,3,3,3,2,3,1,2,4,4,4,2,0,0,3,4,4,4,2,3,4,3,3,2,4,0
1584,0,1,1,0,2,0,3,1,23,0,0,1,0,0,0,0,0,0,0,0,0,3,4,4,4,3,3,3,3,4,4,3,3,1,2,4,4,4,2,0,0,3,4,4,4,2,3,4,3,1,2,4,0
1585,0,1,0,0,2,0,3,1,23,0,0,1,1,0,0,0,0,0,0,0,0,3,4,4,4,3,3,4,4,2,3,0,3,1,2,4,4,4,2,0,0,3,4,4,4,2,3,4,3,1,2,3,0
1586,0,1,1,2,2,1,1,1,116,0,1,1,1,0,0,0,0,0,0,0,0,3,3,3,3,3,1,3,3,1,2,3,3,1,2,3,3,3,3,1,2,2,2,2,3,3,4,4,3,4,1,1,0
1587,0,1,1,2,1,0,1,1,116,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,4,3,3,3,3,2,3,1,2,3,3,3,3,1,2,2,2,2,3,3,4,4,3,2,1,3,1
1588,0,1,0,2,2,1,1,1,116,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,2,3,3,2,3,3,1,2,3,3,3,3,1,2,2,2,2,3,3,4,4,3,2,1,3,0
