,gender,age,age_o,race,race_o,samerace,importance_same_race,importance_same_religion,field,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_important,sincere_important,intelligence_important,funny_important,ambition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,interests_correlate,expected_happy_with_sd_people,like,decision
3131,0,0,1,2,3,0,0,1,75,1,0,1,0,0,0,0,0,1,0,0,0,3,3,3,4,2,1,3,2,1,2,1,3,0,3,2,3,3,2,0,2,3,3,1,3,0,2,0,0,2,1,1,0
3142,0,1,1,2,2,1,1,1,122,1,0,1,0,0,0,0,0,2,0,0,0,3,4,3,4,4,3,3,3,1,2,0,0,4,3,3,3,3,0,0,0,3,2,3,4,3,4,0,0,3,1,3,0
3147,0,1,1,2,0,0,1,1,122,0,1,0,0,0,0,0,0,2,0,0,0,3,4,3,4,4,2,2,2,2,2,0,0,4,3,3,3,3,0,0,0,3,2,3,4,3,4,0,0,2,1,2,0
3149,0,1,1,2,0,0,1,1,122,0,0,0,0,0,0,0,0,2,0,0,0,3,4,3,4,4,2,3,3,2,3,1,0,4,3,3,3,3,0,0,0,3,2,3,4,3,4,0,0,3,1,3,0
3157,0,1,0,2,0,0,0,0,87,1,1,0,0,0,0,1,0,0,1,0,0,3,3,3,3,1,0,0,3,0,1,0,2,1,2,1,3,3,3,0,2,1,0,1,4,2,3,0,2,2,1,0,0
3158,0,1,1,2,2,1,0,0,87,1,0,1,0,0,0,1,0,0,1,0,0,3,3,3,3,1,3,2,3,0,1,0,2,1,2,1,3,3,3,0,2,1,0,1,4,2,3,0,2,3,1,0,0
3164,0,0,0,0,2,0,0,0,167,1,0,1,0,0,1,0,1,0,0,0,0,3,2,2,3,3,2,2,3,1,3,1,1,3,2,4,3,2,1,2,3,1,4,2,4,1,4,4,0,1,1,2,0
3167,0,0,1,0,2,0,0,0,167,1,0,0,1,0,0,0,1,0,0,0,0,3,2,2,3,3,1,2,2,2,2,2,1,3,2,4,3,2,1,2,3,1,4,2,4,1,4,4,0,1,1,2,0
3172,0,0,1,0,0,1,0,0,167,2,0,0,0,0,0,0,1,0,0,0,0,3,2,2,3,3,1,3,3,2,2,1,1,3,2,4,3,2,1,2,3,1,4,2,4,1,4,4,0,1,1,2,0
3176,0,0,0,0,0,1,0,0,167,1,1,0,0,0,0,0,1,0,0,0,0,3,2,2,3,3,1,3,3,1,2,2,1,3,2,4,3,2,1,2,3,1,4,2,4,1,4,4,0,2,1,2,0
3178,0,0,1,0,0,1,0,0,167,0,1,0,0,0,0,0,1,0,0,0,0,3,2,2,3,3,2,2,2,2,2,2,1,3,2,4,3,2,1,2,3,1,4,2,4,1,4,4,0,1,1,2,0
3182,0,0,1,0,3,0,0,0,167,1,0,1,0,0,0,0,1,0,0,0,0,3,2,2,3,3,1,3,2,2,2,2,1,3,2,4,3,2,1,2,3,1,4,2,4,1,4,4,0,2,1,2,0
3183,0,0,0,3,3,1,0,0,93,1,0,0,0,0,0,1,0,0,0,0,0,4,4,3,4,4,3,3,3,3,3,3,3,2,2,2,1,1,2,1,2,3,1,2,2,1,1,1,1,1,2,3,1
3194,0,0,1,3,0,0,0,0,93,0,0,0,0,0,0,1,0,0,0,0,0,4,4,3,4,4,2,3,4,3,4,3,3,2,2,2,1,1,2,1,2,3,1,2,2,1,1,1,1,3,2,4,0
3198,0,0,0,2,3,0,1,2,10,1,0,0,0,0,0,0,0,1,0,0,0,3,3,2,3,3,3,3,3,3,2,3,1,0,3,3,3,4,3,1,0,3,1,2,2,2,4,1,0,3,2,3,1
3209,0,0,0,2,4,0,1,2,10,0,0,1,1,0,0,0,0,1,0,0,0,3,3,2,3,3,2,4,3,2,4,2,1,0,3,3,3,4,3,1,0,3,1,2,2,2,4,1,0,3,2,3,0
3211,0,0,0,2,0,0,1,2,10,1,1,0,0,0,0,0,0,1,0,0,0,3,3,2,3,3,2,3,3,3,4,0,1,0,3,3,3,4,3,1,0,3,1,2,2,2,4,1,0,3,2,2,0
3213,0,0,1,2,0,0,1,2,10,0,1,0,0,0,0,0,0,1,0,0,0,3,3,2,3,3,3,3,3,3,3,1,1,0,3,3,3,4,3,1,0,3,1,2,2,2,4,1,0,3,2,3,1
3218,0,0,1,0,2,0,0,1,17,1,1,0,0,0,0,0,0,0,0,0,0,2,1,3,3,2,2,2,2,1,2,2,3,1,2,4,3,3,3,1,2,3,0,3,2,2,3,2,1,3,2,2,1
3219,0,0,0,0,3,0,0,1,17,1,0,0,0,0,0,0,0,0,0,0,0,2,1,3,3,2,1,2,2,2,2,1,3,1,2,4,3,3,3,1,2,3,0,3,2,2,3,2,1,2,2,2,0
3224,0,0,0,0,2,0,0,1,17,1,0,1,0,0,0,0,0,0,0,0,0,2,1,3,3,2,2,2,2,2,2,2,3,1,2,4,3,3,3,1,2,3,0,3,2,2,3,2,1,2,2,2,1
3231,0,0,0,0,2,0,0,1,17,0,0,1,0,0,0,0,0,0,0,0,0,2,1,3,3,2,2,2,2,1,2,2,3,1,2,4,3,3,3,1,2,3,0,3,2,2,3,2,1,2,2,2,0
3233,0,0,1,0,2,0,0,1,17,0,0,0,1,0,0,0,0,0,0,0,0,2,1,3,3,2,2,3,3,2,2,2,3,1,2,4,3,3,3,1,2,3,0,3,2,2,3,2,1,4,2,2,1
3234,0,0,1,0,0,1,0,1,17,0,1,0,0,0,0,0,0,0,0,0,0,2,1,3,3,2,2,2,2,1,2,2,3,1,2,4,3,3,3,1,2,3,0,3,2,2,3,2,1,3,2,2,1
3237,0,0,1,0,1,0,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,3,2,3,3,3,2,2,2,3,1,2,4,3,3,3,1,2,3,0,3,2,2,3,2,1,3,2,2,1
3240,0,0,0,2,3,0,4,4,192,1,0,0,0,0,0,0,0,1,0,0,0,4,4,4,4,4,2,1,1,2,2,2,3,3,4,4,4,4,2,1,2,2,3,4,4,4,3,4,2,3,3,2,0
3245,0,0,0,2,2,1,4,4,192,1,0,1,0,0,0,0,0,1,0,0,0,4,4,4,4,4,3,2,3,2,2,2,3,3,4,4,4,4,2,1,2,2,3,4,4,4,3,4,2,2,3,2,1
3248,0,0,0,2,1,0,4,4,192,1,0,0,0,0,0,0,0,1,0,0,0,4,4,4,4,4,3,3,3,3,2,2,3,3,4,4,4,4,2,1,2,2,3,4,4,4,3,4,2,2,3,3,1
3250,0,0,1,2,2,1,4,4,192,1,0,1,0,0,0,0,0,1,0,0,0,4,4,4,4,4,2,1,1,1,1,1,3,3,4,4,4,4,2,1,2,2,3,4,4,4,3,4,2,3,3,1,0
3254,0,0,1,2,2,1,4,4,192,0,0,0,1,0,0,0,0,1,0,0,0,4,4,4,4,4,3,2,2,2,2,2,3,3,4,4,4,4,2,1,2,2,3,4,4,4,3,4,2,2,3,3,1
3261,0,0,0,2,3,0,4,4,192,1,0,0,0,0,0,1,0,1,1,0,0,4,4,4,4,4,1,2,3,3,4,3,2,3,4,4,4,3,3,2,3,3,4,4,4,4,4,4,3,3,3,3,0
3263,0,0,0,2,2,1,4,4,192,1,0,1,0,0,0,1,0,1,1,0,0,4,4,4,4,4,2,3,4,3,3,2,2,3,4,4,4,3,3,2,3,3,4,4,4,4,4,4,3,3,3,2,0
3269,0,0,0,2,1,0,4,4,192,1,0,0,0,0,0,1,0,1,1,0,0,4,4,4,4,4,2,3,4,3,3,3,2,3,4,4,4,3,3,2,3,3,4,4,4,4,4,4,3,2,3,2,0
3270,0,0,1,2,0,0,4,4,192,2,0,0,0,0,0,1,0,1,1,0,0,4,4,4,4,4,2,3,3,2,3,2,2,3,4,4,4,3,3,2,3,3,4,4,4,4,4,4,3,1,3,2,0
3284,1,1,0,2,0,0,3,1,36,0,0,0,0,0,0,1,1,0,0,0,0,3,4,2,3,3,2,2,2,3,1,3,2,0,2,3,3,1,3,0,1,0,2,3,3,3,3,1,0,2,2,2,0
3285,1,1,0,2,0,0,3,1,36,0,1,0,0,0,0,1,1,0,0,0,0,3,4,2,3,3,3,2,3,2,2,3,2,0,2,3,3,1,3,0,1,0,2,3,3,3,3,1,0,3,2,3,0
3291,1,1,1,2,2,1,3,1,36,0,1,0,0,0,0,1,1,0,0,0,0,3,4,2,3,3,0,3,4,4,3,2,2,0,2,3,3,1,3,0,1,0,2,3,3,3,3,1,0,2,2,3,0
3292,1,1,0,2,1,0,3,1,36,0,0,0,0,0,0,1,1,0,0,0,0,3,4,2,3,3,0,3,3,4,3,1,2,0,2,3,3,1,3,0,1,0,2,3,3,3,3,1,0,3,2,3,0
3293,1,1,0,2,2,1,3,1,36,0,0,1,0,0,0,1,1,0,0,0,0,3,4,2,3,3,2,2,2,2,3,1,2,0,2,3,3,1,3,0,1,0,2,3,3,3,3,1,0,3,2,1,0
3294,1,1,1,2,2,1,3,1,36,0,0,2,0,0,0,1,1,0,0,0,0,3,4,2,3,3,2,3,4,1,3,4,2,0,2,3,3,1,3,0,1,0,2,3,3,3,3,1,0,3,2,3,0
3296,1,1,0,2,0,0,3,1,36,0,1,0,0,0,0,1,1,0,0,0,0,3,4,2,3,3,4,3,2,2,2,3,2,0,2,3,3,1,3,0,1,0,2,3,3,3,3,1,0,2,2,2,0
3300,1,1,0,2,2,1,3,1,36,0,0,1,0,0,0,1,1,0,0,0,0,3,4,2,3,3,3,2,2,2,1,1,2,0,2,3,3,1,3,0,1,0,2,3,3,3,3,1,0,3,2,1,0
3306,1,0,0,3,2,0,1,1,194,1,0,1,0,0,0,1,0,0,0,0,0,3,3,4,4,4,2,3,3,3,3,3,1,1,1,3,2,2,1,1,0,3,3,2,3,4,4,3,3,3,2,3,0
3308,1,0,0,3,2,0,1,1,194,0,0,0,0,0,0,1,0,0,0,0,0,3,3,4,4,4,3,3,3,2,2,2,1,1,1,3,2,2,1,1,0,3,3,2,3,4,4,3,3,2,2,2,0
3310,1,0,0,3,0,0,1,1,194,0,0,0,0,0,0,1,0,0,0,0,0,3,3,4,4,4,1,0,2,2,1,2,1,1,1,3,2,2,1,1,0,3,3,2,3,4,4,3,3,3,2,2,0
3321,1,0,0,3,2,0,1,1,194,1,0,1,1,0,0,1,0,0,0,0,0,3,3,4,4,4,3,3,3,3,3,3,1,1,1,3,2,2,1,1,0,3,3,2,3,4,4,3,3,3,2,3,1
3323,1,0,1,2,0,0,0,0,168,1,1,0,0,0,0,1,0,1,0,0,1,4,3,2,4,4,2,2,3,2,2,3,4,0,4,2,3,3,1,2,2,3,0,4,3,3,4,2,4,3,2,2,1
3329,1,0,1,2,0,0,0,0,168,0,0,0,0,0,0,1,0,1,0,0,1,4,3,2,4,4,2,2,3,2,3,3,4,0,4,2,3,3,1,2,2,3,0,4,3,3,4,2,4,3,2,3,1
3334,1,0,1,2,2,1,0,0,168,0,0,2,0,0,0,1,0,1,0,0,1,4,3,2,4,4,2,2,3,1,2,3,4,0,4,2,3,3,1,2,2,3,0,4,3,3,4,2,4,3,2,2,1
3353,1,0,0,2,1,0,3,1,157,0,0,0,0,0,0,1,0,1,0,0,0,3,2,3,4,3,3,2,3,3,3,3,2,0,3,4,3,4,0,1,2,3,0,1,3,2,3,0,0,2,1,3,1
3355,1,0,1,2,2,1,3,1,157,0,0,2,0,0,0,1,0,1,0,0,0,3,2,3,4,3,1,1,2,0,1,1,2,0,3,4,3,4,0,1,2,3,0,1,3,2,3,0,0,3,1,1,0
3356,1,0,1,2,2,1,3,1,157,1,0,0,1,0,0,1,0,1,0,0,0,3,2,3,4,3,4,4,2,2,1,1,2,0,3,4,3,4,0,1,2,3,0,1,3,2,3,0,0,3,1,3,1
3361,1,0,0,2,2,1,3,1,157,0,0,1,0,0,0,1,0,1,0,0,0,3,2,3,4,3,3,1,1,4,3,3,2,0,3,4,3,4,0,1,2,3,0,1,3,2,3,0,0,3,1,3,1
3362,1,0,0,2,2,1,3,1,157,1,0,1,1,0,0,1,0,1,0,0,0,3,2,3,4,3,3,2,2,2,3,2,2,0,3,4,3,4,0,1,2,3,0,1,3,2,3,0,0,3,1,2,0
3365,1,1,1,2,0,0,0,0,147,1,1,0,0,0,0,1,0,0,1,0,0,3,3,3,3,3,2,3,3,2,3,1,3,0,2,4,4,4,4,1,3,3,2,3,4,4,4,2,0,4,3,2,0
3375,1,1,1,2,2,1,0,0,147,0,0,2,0,0,0,1,0,0,1,0,0,3,3,3,3,3,2,2,3,2,2,3,3,0,2,4,4,4,4,1,3,3,2,3,4,4,4,2,0,2,3,2,0
3383,1,0,0,2,2,1,3,0,17,1,0,1,1,0,0,1,0,1,0,0,0,3,4,2,4,3,2,2,3,3,3,1,3,0,2,2,0,1,2,1,1,3,2,1,3,0,0,0,0,3,3,1,0
3392,1,0,0,2,1,0,3,0,17,0,0,0,0,0,0,1,0,1,0,0,0,3,4,2,4,3,3,3,3,4,2,1,3,0,2,2,0,1,2,1,1,3,2,1,3,0,0,0,0,2,3,3,0
3394,1,0,1,2,2,1,3,0,17,0,0,2,0,0,0,1,0,1,0,0,0,3,4,2,4,3,2,3,4,1,1,1,3,0,2,2,0,1,2,1,1,3,2,1,3,0,0,0,0,2,3,2,0
3395,1,0,1,2,2,1,3,0,17,1,0,0,1,0,0,1,0,1,0,0,0,3,4,2,4,3,3,3,3,3,3,1,3,0,2,2,0,1,2,1,1,3,2,1,3,0,0,0,0,2,3,3,1
3398,1,0,0,2,2,1,3,0,17,0,0,1,0,0,0,1,0,1,0,0,0,3,4,2,4,3,3,3,4,3,4,1,3,0,2,2,0,1,2,1,1,3,2,1,3,0,0,0,0,3,3,2,1
3404,1,0,0,2,2,1,0,0,17,1,0,1,1,0,0,1,0,1,0,0,0,2,4,2,3,2,1,3,3,2,2,2,3,0,2,2,2,2,2,1,0,3,0,3,4,3,3,0,0,3,2,1,0
3406,1,0,0,2,0,0,0,0,17,0,1,0,0,0,0,1,0,1,0,0,0,2,4,2,3,2,3,3,3,3,3,2,3,0,2,2,2,2,2,1,0,3,0,3,4,3,3,0,0,2,2,3,1
3410,1,0,1,2,0,0,0,0,17,0,0,0,0,0,0,1,0,1,0,0,0,2,4,2,3,2,3,3,3,3,3,3,3,0,2,2,2,2,2,1,0,3,0,3,4,3,3,0,0,4,2,3,1
3418,1,0,0,2,3,0,0,0,17,1,0,0,0,0,0,1,0,1,0,0,0,2,4,2,3,2,2,3,3,3,3,3,3,0,2,2,2,2,2,1,0,3,0,3,4,3,3,0,0,3,2,3,0
3421,1,0,0,2,2,1,0,0,17,0,0,1,0,0,0,1,0,1,0,0,0,2,4,2,3,2,2,2,2,2,1,2,3,0,2,2,2,2,2,1,0,3,0,3,4,3,3,0,0,3,2,2,1
3424,1,1,1,2,0,0,0,2,194,1,1,0,0,0,0,0,0,0,0,0,0,3,3,2,3,2,1,2,3,1,2,1,1,1,0,1,3,2,3,0,0,2,0,2,3,3,2,1,4,3,0,1,0
3426,1,1,0,2,0,0,0,2,194,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,3,2,2,1,1,1,2,0,1,1,0,1,3,2,3,0,0,2,0,2,3,3,2,1,4,2,0,2,0
3434,1,1,0,2,1,0,0,2,194,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,3,2,2,3,4,3,3,2,1,1,0,1,3,2,3,0,0,2,0,2,3,3,2,1,4,4,0,3,1
3436,1,1,1,2,2,1,0,2,194,0,0,2,0,0,0,0,0,0,0,0,0,3,3,2,3,2,2,3,3,2,1,1,1,1,0,1,3,2,3,0,0,2,0,2,3,3,2,1,4,3,0,2,1
3437,1,1,1,2,2,1,0,2,194,1,0,0,1,0,0,0,0,0,0,0,0,3,3,2,3,2,4,4,4,3,3,3,1,1,0,1,3,2,3,0,0,2,0,2,3,3,2,1,4,4,0,4,1
3444,1,0,1,1,3,0,0,0,70,0,1,1,1,1,0,1,0,0,0,0,0,3,4,4,3,4,3,3,3,3,3,3,4,4,4,2,1,1,1,2,3,3,2,3,3,3,4,2,0,2,2,3,1
3446,1,0,0,1,0,0,0,0,70,0,0,0,0,0,0,1,0,0,0,0,0,3,4,4,3,4,2,3,3,2,2,2,4,4,4,2,1,1,1,2,3,3,2,3,3,3,4,2,0,3,2,2,0
3448,1,0,0,1,2,0,0,0,70,1,0,1,0,0,0,1,0,0,0,0,0,3,4,4,3,4,3,3,3,3,3,3,4,4,4,2,1,1,1,2,3,3,2,3,3,3,4,2,0,1,2,3,1
3455,1,0,1,1,2,0,0,0,70,1,0,0,1,0,0,1,0,0,0,0,0,3,4,4,3,4,3,3,3,3,3,3,4,4,4,2,1,1,1,2,3,3,2,3,3,3,4,2,0,2,2,3,1
3460,1,1,1,0,3,0,0,0,69,0,1,1,1,1,0,2,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,1,1,3,2,2,3,0,2,1,1,3,0,3,2,2,4,1
3468,1,1,1,0,0,1,0,0,69,0,0,0,0,0,0,2,0,0,0,0,0,4,4,4,4,4,3,3,3,3,3,3,4,2,2,2,1,1,3,2,2,3,0,2,1,1,3,0,3,3,2,2,1
3474,1,1,1,0,2,0,0,0,69,1,0,0,1,0,0,2,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,1,1,3,2,2,3,0,2,1,1,3,0,3,2,2,4,1
3476,1,1,0,0,3,0,0,0,69,1,0,0,0,0,0,2,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,1,1,3,2,2,3,0,2,1,1,3,0,3,4,2,4,1
3481,1,0,1,4,3,0,0,0,74,0,1,1,1,1,0,0,0,1,1,0,0,3,4,4,4,3,2,2,2,2,1,1,2,3,2,4,4,4,4,4,2,3,3,1,4,4,4,4,4,2,4,2,1
3488,1,0,0,4,2,0,0,0,74,0,0,0,0,0,0,0,0,1,1,0,0,3,4,4,4,3,4,4,4,4,4,4,2,3,2,4,4,4,4,4,2,3,3,1,4,4,4,4,4,1,4,4,1
3491,1,0,1,4,2,0,0,0,74,0,1,0,0,0,0,0,0,1,1,0,0,3,4,4,4,3,3,3,3,3,3,3,2,3,2,4,4,4,4,4,2,3,3,1,4,4,4,4,4,2,4,3,1
3497,1,0,0,4,3,0,0,0,74,1,0,0,0,0,0,0,0,1,1,0,0,3,4,4,4,3,4,4,4,4,4,4,2,3,2,4,4,4,4,4,2,3,3,1,4,4,4,4,4,1,4,4,1
3499,1,0,0,4,0,0,0,0,74,0,0,0,0,0,0,0,0,1,1,0,0,3,4,4,4,3,2,2,2,2,2,2,2,3,2,4,4,4,4,4,2,3,3,1,4,4,4,4,4,2,4,2,1
3512,1,0,0,0,2,0,0,0,115,0,0,1,0,0,0,1,1,0,0,0,0,3,4,2,3,4,3,3,3,3,3,4,0,0,2,3,0,0,4,2,1,3,3,3,4,3,3,3,3,2,3,4,1
3520,1,1,1,2,3,0,1,2,194,0,1,1,1,1,0,0,0,0,1,0,0,2,3,3,3,3,1,2,2,3,2,2,4,2,1,3,2,2,2,1,1,3,0,2,3,2,3,0,0,3,2,2,0
3522,1,1,0,2,2,1,1,2,194,1,0,1,1,0,0,0,0,0,1,0,0,2,3,3,3,3,2,2,3,2,2,2,4,2,1,3,2,2,2,1,1,3,0,2,3,2,3,0,0,3,2,2,0
3535,1,1,0,2,0,0,1,2,194,0,1,0,0,0,0,0,0,0,1,0,0,2,3,3,3,3,1,2,1,1,1,1,4,2,1,3,2,2,2,1,1,3,0,2,3,2,3,0,0,1,2,1,0
3548,1,1,0,0,2,0,0,0,144,0,0,0,0,0,0,0,1,0,0,0,0,1,4,4,3,3,1,1,3,2,2,2,4,2,0,3,1,2,4,1,1,3,2,2,3,2,3,0,0,2,3,2,0
3550,1,1,0,0,0,1,0,0,144,0,0,0,0,0,0,0,1,0,0,0,0,1,4,4,3,3,1,0,2,0,3,0,4,2,0,3,1,2,4,1,1,3,2,2,3,2,3,0,0,2,3,1,0
3552,1,1,0,0,1,0,0,0,144,0,0,0,0,0,0,0,1,0,0,0,0,1,4,4,3,3,3,4,3,3,2,3,4,2,0,3,1,2,4,1,1,3,2,2,3,2,3,0,0,2,3,3,1
3553,1,1,0,0,2,0,0,0,144,0,0,1,0,0,0,0,1,0,0,0,0,1,4,4,3,3,3,3,2,2,2,3,4,2,0,3,1,2,4,1,1,3,2,2,3,2,3,0,0,3,3,3,1
3560,1,1,0,0,2,0,0,0,144,0,0,1,0,0,0,0,1,0,0,0,0,1,4,4,3,3,2,2,1,1,0,0,4,2,0,3,1,2,4,1,1,3,2,2,3,2,3,0,0,1,3,0,0
3570,1,1,1,2,0,0,0,2,90,0,0,0,0,0,0,1,0,1,0,0,0,2,1,2,4,4,1,2,4,3,3,2,3,0,3,3,3,1,1,0,0,3,0,1,2,4,4,0,2,4,2,2,0
3577,1,1,0,2,0,0,0,2,90,0,1,0,0,0,0,1,0,1,0,0,0,2,1,2,4,4,1,2,2,2,1,1,3,0,3,3,3,1,1,0,0,3,0,1,2,4,4,0,2,1,2,1,0
3589,1,1,0,0,4,0,2,2,149,0,1,0,0,0,0,0,0,0,0,0,0,2,4,3,4,4,2,3,3,3,2,2,4,3,3,3,3,3,2,2,2,2,2,2,3,2,3,2,2,3,2,2,1
3596,1,1,1,0,2,0,2,2,149,0,0,2,0,0,0,0,0,0,0,0,0,2,4,3,4,4,1,4,4,2,2,2,4,3,3,3,3,3,2,2,2,2,2,2,3,2,3,2,2,3,2,2,0
3606,1,1,0,1,2,0,3,0,105,1,0,1,1,0,0,0,0,0,0,0,0,3,4,3,4,4,2,4,3,1,1,1,4,2,3,3,3,2,4,2,4,2,1,3,4,2,4,0,0,2,2,2,0
3608,1,1,0,1,0,0,3,0,105,0,1,0,0,0,0,0,0,0,0,0,0,3,4,3,4,4,2,4,3,2,2,1,4,2,3,3,3,2,4,2,4,2,1,3,4,2,4,0,0,1,2,2,1
3618,1,1,1,1,2,0,3,0,105,1,0,0,1,0,0,0,0,0,0,0,0,3,4,3,4,4,3,4,3,2,3,1,4,2,3,3,3,2,4,2,4,2,1,3,4,2,4,0,0,3,2,3,1
3649,0,1,0,0,2,0,0,0,191,1,0,1,0,0,0,0,0,1,0,0,0,4,4,3,4,3,2,3,3,3,3,3,3,3,1,4,4,4,0,0,3,3,1,4,4,3,3,3,2,2,2,3,0
3650,0,1,1,0,2,0,0,0,191,0,0,0,0,0,1,0,0,1,0,0,0,4,4,3,4,3,2,3,3,3,3,3,3,3,1,4,4,4,0,0,3,3,1,4,4,3,3,3,2,3,2,3,0
3661,0,1,1,2,0,0,4,4,66,0,0,0,0,0,0,0,0,1,0,0,0,3,4,2,4,4,2,2,2,1,1,1,1,2,0,3,3,3,2,1,4,3,4,3,3,3,4,4,3,2,1,1,0
3668,0,1,1,2,2,1,4,4,66,0,0,2,0,0,0,0,0,1,0,0,0,3,4,2,4,4,3,3,3,2,2,2,1,2,0,3,3,3,2,1,4,3,4,3,3,3,4,4,3,3,1,2,1
3670,0,1,1,2,2,1,4,4,66,2,0,0,0,0,0,0,0,1,0,0,0,3,4,2,4,4,3,4,3,4,3,3,1,2,0,3,3,3,2,1,4,3,4,3,3,3,4,4,3,2,1,3,1
3674,0,1,1,2,2,1,4,4,66,1,0,0,0,0,0,0,0,1,0,0,0,3,4,2,4,4,3,3,3,4,4,3,1,2,0,3,3,3,2,1,4,3,4,3,3,3,4,4,3,2,1,3,1
3684,0,0,1,2,2,1,4,3,67,2,0,0,0,0,0,1,1,0,0,0,0,3,4,4,3,4,3,3,3,3,4,3,2,0,3,3,4,4,1,1,2,3,3,4,4,3,3,3,2,3,3,3,1
3686,0,0,0,2,2,1,4,3,67,0,1,0,0,0,0,1,1,0,0,0,0,3,4,4,3,4,1,4,4,3,4,4,2,0,3,3,4,4,1,1,2,3,3,4,4,3,3,3,2,1,3,3,1
3700,0,0,0,2,2,1,3,0,75,0,1,0,0,0,0,0,1,0,0,0,0,3,4,4,4,4,2,3,3,2,3,3,1,0,1,2,4,4,1,0,1,3,2,4,4,4,4,4,3,1,0,3,0
3704,0,0,1,0,2,0,0,0,192,0,0,0,0,0,0,0,1,0,0,0,0,2,4,4,3,4,3,3,3,3,3,3,3,0,3,3,4,3,4,1,4,3,2,3,4,3,4,2,1,4,2,3,0
3706,0,0,1,0,0,1,0,0,192,2,0,0,0,0,0,0,1,0,0,0,0,2,4,4,3,4,4,4,4,4,4,4,3,0,3,3,4,3,4,1,4,3,2,3,4,3,4,2,1,2,2,4,1
3707,0,0,0,0,2,0,0,0,192,1,0,1,0,0,0,0,1,0,0,0,0,2,4,4,3,4,3,4,4,3,4,4,3,0,3,3,4,3,4,1,4,3,2,3,4,3,4,2,1,3,2,3,1
3708,0,0,1,0,2,0,0,0,192,0,0,0,0,0,1,0,1,0,0,0,0,2,4,4,3,4,3,4,4,3,3,3,3,0,3,3,4,3,4,1,4,3,2,3,4,3,4,2,1,3,2,3,1
3712,0,0,1,0,2,0,0,0,192,2,0,0,0,0,0,0,1,0,0,0,0,2,4,4,3,4,3,4,4,4,4,3,3,0,3,3,4,3,4,1,4,3,2,3,4,3,4,2,1,4,2,4,0
3713,0,0,1,0,4,0,0,0,192,1,1,0,0,0,0,0,1,0,0,0,0,2,4,4,3,4,3,4,4,4,4,2,3,0,3,3,4,3,4,1,4,3,2,3,4,3,4,2,1,3,2,3,0
3714,0,0,0,0,2,0,0,0,192,0,1,0,0,0,0,0,1,0,0,0,0,2,4,4,3,4,3,3,3,3,3,3,3,0,3,3,4,3,4,1,4,3,2,3,4,3,4,2,1,2,2,3,0
3715,0,0,2,0,2,0,0,0,192,0,0,0,0,0,0,0,1,0,0,0,0,2,4,4,3,4,3,4,4,3,3,1,3,0,3,3,4,3,4,1,4,3,2,3,4,3,4,2,1,3,2,2,0
3720,0,2,1,2,0,0,0,0,5,2,0,0,0,0,0,0,0,1,0,0,0,3,4,4,4,4,3,4,4,4,3,4,3,0,3,4,4,4,3,0,2,3,0,4,3,3,4,1,0,3,4,4,0
3724,0,2,1,2,2,1,0,0,5,0,0,2,0,0,0,0,0,1,0,0,0,3,4,4,4,4,3,4,4,3,3,3,3,0,3,4,4,4,3,0,2,3,0,4,3,3,4,1,0,4,4,3,1
3733,0,1,0,2,2,1,1,3,13,1,0,0,0,0,0,0,0,0,0,0,0,4,4,3,4,3,1,3,3,0,4,0,2,1,4,4,3,3,2,0,2,3,2,4,4,4,4,2,4,3,0,0,0
3735,0,1,0,2,2,1,1,3,13,1,0,1,0,0,0,0,0,0,0,0,0,4,4,3,4,3,2,2,3,0,2,2,2,1,4,4,3,3,2,0,2,3,2,4,4,4,4,2,4,3,0,1,0
3743,0,1,2,2,2,1,1,3,13,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,4,3,2,2,4,1,4,2,2,1,4,4,3,3,2,0,2,3,2,4,4,4,4,2,4,4,0,2,0
3745,0,0,0,2,2,1,3,3,198,1,0,1,0,0,0,2,0,0,0,0,0,3,3,3,3,4,4,4,4,4,4,4,4,4,4,3,2,2,2,2,3,1,3,3,3,4,4,2,2,2,3,4,1
3746,0,0,1,2,4,0,3,3,198,0,0,1,0,0,0,2,0,0,0,0,0,3,3,3,3,4,2,3,4,3,3,2,4,4,4,3,2,2,2,2,3,1,3,3,3,4,4,2,2,2,3,1,0
3750,0,1,1,2,0,0,0,0,63,2,0,0,0,0,0,0,1,1,0,0,0,3,4,4,3,2,3,3,3,3,3,2,3,0,4,4,4,3,3,0,0,3,0,4,4,3,4,2,0,3,2,3,0
